guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:16892,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16893,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16894,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16895,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16896,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16897,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16898,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:16899,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 16888-99,John Archer,2020-02-17
CHAS:Herp:3154,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3171,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3172,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3173,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3174,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3175,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3176,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3177,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3212,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3213,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3214,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3249,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3250,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3251,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3252,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3253,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3254,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3255,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3154, 3171-7, 3212-4, 3249-55",John Archer,2020-02-17
CHAS:Herp:3364,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3365,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3366,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3367,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3368,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3369,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3370,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3393,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3395,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3396,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3663,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3364-70, 3393, 3395-6, 3663",John Archer,2020-02-17
CHAS:Herp:3585,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:3586,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:3587,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:3588,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:3589,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:3590,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4574,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4575,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4576,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4577,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4578,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4579,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4580,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4581,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4582,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4583,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4584,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4585,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4586,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4587,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4588,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4589,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4590,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 3585-90, 4574-90",John Archer,2020-02-17
CHAS:Herp:4282,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:4283,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:5185,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:15148,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:15149,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:15150,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:15151,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:15152,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:15153,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 4282-3, 5185, 15148-53",John Archer,2020-02-17
CHAS:Herp:5001,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:5002,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:5003,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:5004,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:5005,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:5006,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:8012,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 5001-6, 8012",John Archer,2020-02-17
CHAS:Herp:6478,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 6478-9,John Archer,2020-02-17
CHAS:Herp:6479,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 6478-9,John Archer,2020-02-17
CHAS:Herp:7412,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7413,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7414,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7415,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7416,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7417,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7418,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:7419,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 7412-9,John Archer,2020-02-17
CHAS:Herp:9149,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9149-53,John Archer,2020-02-17
CHAS:Herp:9150,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9149-53,John Archer,2020-02-17
CHAS:Herp:9151,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9149-53,John Archer,2020-02-17
CHAS:Herp:9152,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9149-53,John Archer,2020-02-17
CHAS:Herp:9153,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9149-53,John Archer,2020-02-17
CHAS:Herp:9316,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9317,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9318,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9319,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9320,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9321,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9322,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:9323,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:15863,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:15864,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:15865,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:15866,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 9316-23, 15863-6",John Archer,2020-02-17
CHAS:Herp:956,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:957,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:958,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1318,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1319,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1320,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1321,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1322,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1323,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1324,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1325,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1326,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:1327,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,"Stored in jar with CHAS 956-8, 1318-27",John Archer,2020-02-17
CHAS:Herp:9853,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9854,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9855,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9856,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9857,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9858,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9859,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9860,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9861,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9862,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9863,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9864,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9865,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9866,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:9867,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,Stored in jar with CHAS 9853-67,John Archer,2020-02-17
CHAS:Herp:10931,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10932,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10933,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10934,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10935,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10936,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10937,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10938,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:10939,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:11486,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:14461,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf E,,John Archer,2014-12-04
CHAS:Herp:13179,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf F,,John Archer,2014-12-04
CHAS:Herp:13180,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf F,,John Archer,2014-12-04
CHAS:Herp:13350,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf F,,John Archer,2014-12-04
CHAS:Herp:13351,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf F,,John Archer,2014-12-04
CHAS:Herp:13352,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf F,,John Archer,2014-12-04
CHAS:Herp:13353,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 22: Shelf F,,John Archer,2014-12-04
CHAS:Herp:18439,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,,John Meeks,2015-12-04
CHAS:Herp:10013,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10014,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10015,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10016,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10017,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10018,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10019,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10020,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:10021,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,Stored in jar with CHAS 1013-21,John Archer,2020-03-02
CHAS:Herp:11295,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:14462,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:14463,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:14464,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:14465,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:14466,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:14467,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:15461,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
CHAS:Herp:15462,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf A,"Stored in jar with CHAS 11295, 14462-7, 15461-2",John Archer,2020-03-02
